Advisor_Id,Investment_Id,Transaction_Type
1057489,105561,0.8
1057489,120816,0.0
1057490,120816,1.0
1057490,106023,1.0
1057498,120816,1.0
1057502,120816,1.0
1057517,120816,1.0
1057521,120816,1.0
1057522,120816,0.6302042006030305
1057527,120816,1.0
1057527,111794,0.0
1057543,120816,1.0
1057555,120816,1.0
1057560,120816,0.7142857142857143
1057561,120816,0.9
1057567,120816,0.7142857142857143
1057572,120816,1.0
1057576,120816,0.5714285714285714
1057576,106366,0.0
1057584,120823,1.0
1057584,120816,0.6523118274128474
1057590,111794,0.0
1057601,120816,1.0
1057603,120816,1.0
1057607,120816,0.42857142857142855
1057609,106020,0.5740764907340625
1057612,106020,0.5714285714285714
1057612,106366,0.5
1057612,120816,0.6
1057620,111794,0.009646579125294584
1057625,120823,0.0
1057626,106023,0.3333333333333333
1057627,120821,0.507713356059488
1057639,120816,0.5384615384615384
1057639,111794,0.0
1057640,106364,0.0
1057641,120816,0.5
1057644,120816,0.5
1057646,120816,0.04
1057649,120821,0.43405274331552723
1057649,120816,1.0
1057664,120816,1.0
1057666,120816,0.6
1057673,106366,0.4934622188707919
1057673,120816,1.0
1057674,120821,0.25
1057674,120816,0.5
1057675,120821,1.0
1057675,120816,1.0
1057680,120816,0.4
1057681,120816,1.0
1057682,120816,0.875
1057704,106366,0.5
1057704,120821,0.3333333333333333
1057704,120816,0.0
1057706,120821,0.38461538461538464
1057706,120816,0.7777777777777778
1057707,120816,0.0
1057708,120816,0.4444444444444444
1057708,120819,0.16666666666666666
1057710,120816,0.6666666666666666
1057720,120816,0.46132852894273807
1057725,120816,0.5
1057728,120816,0.6666666666666666
1057729,106366,0.0
1057735,120816,0.3333333333333333
1057736,120816,0.3076923076923077
1057737,120816,0.5
1057740,120816,0.0
1057741,120823,0.5453827918167099
1057741,106020,0.16666666666666666
1057741,120816,0.5833333333333334
1057743,120816,0.75
1057744,120816,0.6666666666666666
1057752,120821,0.6666666666666666
1057752,120816,0.8
1057753,106023,0.6666666666666666
1057753,120816,1.0
1057754,120823,0.0
1057759,120816,1.0
1057764,120816,1.0
1057765,120816,0.26666666666666666
1057765,120821,0.0
1057773,120816,1.0
1057778,120816,0.0
1057779,111794,0.0
1057783,106020,0.0
1057786,120821,0.0
1057787,120816,0.6
1057789,120816,0.3333333333333333
1057790,120816,0.5614203349962931
1057791,120816,0.8333333333333334
1057794,105561,0.6
1057802,120816,0.0
1057808,111794,0.0
1057810,111312,0.0
1057811,120816,0.4
1057812,120816,0.0
1057813,120816,0.5
1057816,120816,0.4
1057817,120816,0.6666666666666666
1057818,120816,0.5586491136947493
1057823,120816,0.4
1057823,120821,0.8571428571428571
1057827,120816,0.5615747766828976
1057830,120821,0.5553241489417589
1057833,120821,0.5474748668552417
1057838,120816,0.5
1057846,120816,0.4
1057847,120816,0.5
1057857,120816,0.6
1057857,106366,0.0
1057857,120821,0.4624911430640684
1057861,120816,1.0
1057865,120816,0.375
1057865,120821,0.43612379848647076
1057869,106366,0.3333333333333333
1057870,120816,0.0625
1058200,120816,0.6
1058204,111794,0.0
1058211,106023,0.0
1058211,120816,0.0
1058226,106023,0.45762279284259605
1058226,120821,0.45973738264465597
1058234,120816,0.5
1058240,120816,0.5004319533596464
1058256,120816,0.4637058690886053
1058256,120821,0.522625642019654
1058260,120821,0.7777777777777778
1058260,120816,0.8
1058262,120816,1.0
1058282,120816,0.5107225065026504
1058282,120821,1.0
1058285,120816,0.5
1058291,120816,0.4754713562712374
1058294,105561,0.6319797177399491
1058298,120816,0.5
1058313,120821,0.49828396646798107
1058318,120816,0.15384615384615385
1058320,120816,1.0
1058321,120816,1.0
1058322,120821,0.0
1058323,120816,0.041666666666666664
1058323,120821,0.4387757645591014
1058325,120816,0.4019505160273278
1058329,120816,1.0
1058330,120816,0.5071653986778337
1058352,106023,0.5
1058354,120816,0.35064935064935066
1058358,120816,0.3333333333333333
1058363,120816,0.2857142857142857
1058364,120816,0.5
1058368,120816,0.5714285714285714
1058374,120816,0.058823529411764705
1058375,120816,0.2222222222222222
1058385,120816,0.5
1058390,120816,0.7142857142857143
1058401,120821,1.0
1058405,120821,0.46475692606732155
1058412,120816,0.8888888888888888
1058414,106364,1.0
1058417,120816,1.0
1058418,120816,0.16666666666666666
1058419,120816,0.9375
1058423,106366,0.0
1058432,120816,0.375
1058434,120821,1.0
1058434,120816,0.0
1058437,120816,0.5
1058437,120821,0.3333333333333333
96836,120816,0.0
1058453,120816,0.625
1058456,120821,0.0
1058488,120821,0.0
1058496,105561,0.5
1058505,120816,0.4328089220018506
1058508,120816,0.0
1058512,120816,0.4118567870381122
1058523,120816,0.0
1058525,120816,0.38582017752591313
1058529,120816,0.4098929014648336
1058534,120816,0.5
1058534,120821,0.0
1058545,120816,0.4555163806610137
1058547,120816,0.0
1058553,120816,1.0
1058557,120816,0.5714285714285714
1058557,120821,0.526173666807661
1058558,120816,0.0
1058565,120816,0.5833333333333334
1058566,120821,0.5
1058568,120816,0.5
1058572,120816,1.0
1058573,120816,0.2
1058578,120821,0.75
1058584,120816,0.3333333333333333
1058588,120816,1.0
1058589,120816,0.21428571428571427
1058594,120821,1.0
1058595,106366,0.6666666666666666
1058595,108091,0.5
1058598,120816,0.5
1058604,120816,0.4780407278727768
1058606,120816,0.47639026247281097
1058610,120816,0.0
1058613,120816,0.0
1058623,105561,0.2
1058624,120816,1.0
1058630,120816,0.0
1058632,120816,0.3636188001856196
1058633,120823,0.14285714285714285
1058633,120816,0.2
1058633,111794,0.0
1058635,120816,1.0
1058635,120821,0.421936488260073
1058636,120816,0.07692307692307693
1058639,120816,1.0
1058642,120821,0.0
1058642,120816,0.6666666666666666
1058645,120816,0.6666666666666666
1058647,120816,0.5714285714285714
1058648,120816,1.0
1058649,108091,1.0
1058651,120823,0.5454545454545454
1058651,106020,0.0
1058659,120816,0.5016610940662757
1058661,120816,0.2857142857142857
1058664,120816,1.0
1058677,120816,0.5703387591979547
1058678,120816,0.6470588235294118
1058679,120816,0.7
1058688,120816,0.5546434123834183
1058690,120823,0.5281105247944862
1058691,120816,1.0
1058692,111794,0.0
1058698,120821,0.5
1058701,120816,0.2727272727272727
1058705,120816,1.0
1058709,120816,0.0
1058710,120816,0.9
1058710,120821,0.8
1058712,120816,0.375
1058715,120816,0.5
1058718,120816,0.0
1058721,120816,0.5
1058732,120816,0.39900632424956894
1058734,120816,0.16666666666666666
1058736,120816,0.625
1058738,120816,1.0
1058739,106366,0.0
1058739,120816,0.42857142857142855
1058740,106023,0.5841705956432678
1058741,106366,0.1594014469462069
1058749,120816,0.6
1058755,120816,0.75
1058760,120816,0.45714285714285713
1058760,120821,0.0
1058761,120816,0.4
1058764,120821,0.5159367020386271
1058765,120821,0.6666666666666666
1058778,120816,0.3333333333333333
1058783,120821,0.5
1058785,120816,0.3333333333333333
1058786,120816,0.5
1058791,120816,0.5538467321577667
1058793,120816,1.0
1058800,120816,1.0
1058802,120816,0.375
1058807,120816,1.0
1058818,120816,0.5
1058821,120816,0.6014202838489527
1058824,106366,0.25
1058824,120821,0.5151843136263202
1058826,120816,0.5318489324093855
1058828,120816,0.3333333333333333
1058829,120816,0.4166666666666667
1058831,120816,0.0
1058837,120816,0.5416666666666666
1058839,120821,0.0
1058842,120821,0.511593983375114
1058844,120816,0.14285714285714285
1058846,120821,1.0
1058847,120816,0.5833333333333334
1058851,120816,0.46153846153846156
1058854,120816,0.6666666666666666
1058854,120821,0.45738188404408253
1058856,120816,0.7894736842105263
1058856,120821,0.0
1058863,111793,0.034157557739453025
1058863,111794,0.03411976274938918
1058865,106366,0.0
1058872,120816,0.2857142857142857
1058873,120816,1.0
1058877,120816,0.45454545454545453
1058878,120816,0.3333333333333333
1058879,120816,0.4747668142030659
1058882,120816,1.0
1058887,120816,0.5326553680933017
1058889,120821,0.0
96881,120816,1.0
1058893,106366,0.5
1058893,120816,0.4444444444444444
1058895,120816,0.6666666666666666
1058896,106023,0.6666666666666666
1058898,120816,0.5625
1058898,120821,0.0
1058905,120821,0.5035201001066101
1058908,106366,0.6666666666666666
1058914,120821,0.0
1058919,120821,0.0
1058924,120816,0.46465424827739304
1058925,106366,0.0
1058927,106366,1.0
1058927,120816,0.3333333333333333
1058928,120816,0.5
1058932,120816,0.46153846153846156
1058936,106023,0.3333333333333333
1058939,106366,0.6666666666666666
1058939,120816,0.3333333333333333
1058942,120816,0.5555555555555556
1058946,120816,0.0
1058950,120816,0.0
1058951,120816,1.0
1058952,120816,0.5958421914603997
1058952,120821,0.5451885148486154
1058954,120816,0.5217543594133611
1058955,120821,0.47525906740313034
1058956,120816,0.42857142857142855
1058958,108091,1.0
1058963,120821,0.8888888888888888
1058964,120821,0.0
1058966,120821,0.25
1058969,120816,0.4
1058971,120816,0.5135135135135135
1058972,120816,0.0
1058972,105561,0.5
1058974,120821,0.5215277530508419
1058985,120816,0.8888888888888888
1058985,111794,0.023721991393589128
1058987,120821,0.4444444444444444
1058992,120816,0.75
1058993,120816,0.0
1058995,120816,0.75
1059004,120816,0.43004010173626367
1059007,106366,0.40682203288608165
1059012,120816,0.0625
1059016,105561,0.6666666666666666
1059016,120821,1.0
1059017,120816,0.0
1059018,120816,0.0
1059021,120816,0.0
1059023,120816,0.0
1059024,106366,0.0
1059029,120816,0.0
1059031,120816,0.6923076923076923
1059036,105561,0.6666666666666666
1059041,120816,0.5
1059045,120816,1.0
1059054,120816,0.5510014299238618
1059061,120816,1.0
1059062,120816,0.8
1059064,120821,0.5637120489105713
1059064,120816,1.0
1059066,120821,0.5680835832860266
1059066,120816,0.5946759995595261
1059068,120816,0.0
1059080,120821,0.5
1059080,120816,0.8333333333333334
1059081,120816,1.0
1059081,120821,0.5
1059083,120816,0.5
1059084,120816,0.9166666666666666
1059087,120821,0.6666666666666666
1059087,120816,0.42857142857142855
1059088,120816,0.46153846153846156
1059089,120816,0.75
1059090,120816,0.75
1059091,106023,0.4814264925393797
1059091,120816,1.0
1059094,120821,0.5
1059094,120816,0.5
1059095,120816,0.4722222222222222
1059096,120821,0.3333333333333333
1059096,120816,0.65
1059099,120816,0.48
1059101,120816,0.5
1059102,120816,0.5
1059103,120821,1.0
1059103,120816,1.0
1059121,120816,0.39577292650558804
1059122,120816,0.0
1059123,106023,1.0
1059125,120821,1.0
1059128,120816,0.6666666666666666
1059137,120816,0.0
1059141,105561,0.5018376177407247
1059151,120816,0.43243243243243246
1059153,120816,0.3333333333333333
1059157,120816,0.125
1059158,120816,0.5
1059159,120816,0.5
1059159,120821,0.7
1059160,120821,0.3333333333333333
1059160,120816,0.6666666666666666
1059165,120816,0.14285714285714285
1059166,120816,0.6666666666666666
1059167,120816,0.4
1059174,120816,0.6666666666666666
1059175,120816,0.5
1059183,120816,0.8
1059195,120816,0.375
1059195,120821,1.0
1059199,120816,0.3
1059200,120816,0.5588235294117647
1059202,120816,0.2692307692307692
1059206,120816,0.8461538461538461
1059208,120816,0.36363636363636365
1059209,120816,0.6666666666666666
1059211,120816,1.0
1059218,120816,1.0
1059228,120816,0.5205916650739673
1059232,120816,1.0
1059234,120821,0.48732609024844503
1059238,120816,0.3
1059243,120816,0.0
1059250,120816,0.2
1059252,120816,1.0
1059264,120821,1.0
1059266,120821,1.0
1059267,120816,0.4985819527438551
1059268,120816,0.5555555555555556
1059268,120819,0.39344262295081966
1059271,106023,0.5
1059271,120816,0.5
1059271,106020,0.46083717464992036
1059279,120816,0.4739308384163367
1059290,120821,0.0
1059291,120816,1.0
1059292,120816,0.5
1059297,120816,0.16666666666666666
1059298,120816,0.5
1059308,120816,0.49861409830604403
1059309,120816,1.0
1059317,120816,0.43329809447793316
1059318,120816,0.0
1059320,120816,1.0
1059325,120816,0.0
1059326,120816,1.0
1059331,120816,0.46606056736639906
1059333,120816,1.0
1059341,120816,0.7142857142857143
1059346,120816,1.0
1059349,120816,0.1111111111111111
1059349,120821,0.5
1059350,106366,0.6666666666666666
1059353,120816,0.0
1059355,120821,1.0
1059357,120816,0.16666666666666666
1059366,120816,0.4
1059370,120816,0.0
1059374,120816,0.5714285714285714
1059379,120816,1.0
1059380,120816,0.0
1059381,120816,0.0
1059388,105561,0.5
1059388,120816,0.16666666666666666
1059389,120816,0.0
1059395,120816,1.0
1059397,120816,0.4827495918320367
1059404,120816,0.4176960087568816
1059406,120821,0.5
1059414,120816,0.8888888888888888
1059415,120816,0.3333333333333333
1059420,120816,0.0
1059420,105561,0.4
1059424,120821,0.75
1059436,120821,0.6363636363636364
1059441,120816,0.75
1059449,120816,0.8
1059452,120816,1.0
1059456,120816,0.46712885403254945
1059458,120816,1.0
1059459,120816,0.16666666666666666
1059462,120816,0.3333333333333333
1059465,120816,0.18181818181818182
1059471,120816,0.5
1059472,120816,0.75
1059473,106366,0.0
1059476,120816,1.0
1059477,120821,0.41677008694791084
1059477,120816,1.0
1059478,120821,0.5
1059478,120816,0.6666666666666666
1059481,120816,0.07692307692307693
1059483,120816,0.26666666666666666
1059483,120821,0.0
1059488,120816,0.475
1059488,120821,0.3519237824198911
1059490,120816,0.3225806451612903
1059490,120821,0.0
1059491,120816,0.35555555555555557
1059491,120821,0.0
1059492,120816,0.45454545454545453
1059492,120821,0.0
1059493,120821,0.0
1059493,120816,0.34615384615384615
1059495,120821,0.5
1059498,120816,0.1896551724137931
1059507,120816,0.21052631578947367
1059513,105561,1.0
1059514,120816,0.0
1059514,105561,0.6666666666666666
1059514,120821,0.8
1059517,120821,0.75
1059518,120816,0.0
1059518,120821,0.5
1059523,105561,0.4
1059527,120816,0.0
1059529,120821,0.42857142857142855
1059530,105561,0.0
1059532,120816,1.0
1059532,120821,1.0
1059534,120821,1.0
1059535,120816,0.25
1059535,120821,0.7105263157894737
1059538,120816,0.3333333333333333
1059539,120816,0.0
1059542,120816,0.1
1059542,105561,0.4444444444444444
1059549,120816,0.0
1059553,120821,0.5
1059555,120816,0.4272530584118682
1059556,120816,0.0
1059556,120821,0.8888888888888888
1059566,120821,0.8571428571428571
1059573,120816,1.0
1059583,120816,1.0
1059588,120816,0.5158369124777636
1059589,120816,0.5040540222470092
1059602,120816,1.0
1059602,120821,1.0
1059604,120816,0.5504225659089349
1059604,120821,1.0
1059606,120816,0.6666666666666666
1059607,120816,0.25
1059607,120821,0.5333333333333333
1059618,120816,0.3953488372093023
1059619,120816,0.7368421052631579
1059622,120816,0.6666666666666666
1059623,120816,0.6
1059624,111793,0.00821491733266593
1059625,120816,0.7
1059643,120816,1.0
1059644,120816,0.0
1059650,120816,0.0
1059655,120816,0.42424242424242425
1059658,120816,1.0
1059659,120816,0.6
1059660,120816,0.7142857142857143
1059660,120821,0.7142857142857143
1059661,120821,0.7
1059662,120816,0.65
1059663,120821,0.0
1059663,120816,0.5
1059665,120816,0.5844783583169766
1059669,120821,0.5611142913067569
1059669,120816,1.0
1059672,120821,0.0
1059672,120816,0.4230769230769231
1059673,120816,0.8
1059680,120821,0.5650346916215638
1059684,120821,0.0
1059690,105561,0.841786891494125
1059692,105561,1.0
1059692,120816,0.4
1059694,106023,0.0
1059695,120816,1.0
1059701,120821,0.75
1059708,120816,0.0
1059708,120821,1.0
1059711,120816,1.0
1059711,105561,0.5
1059719,120816,0.42857142857142855
1059726,120816,0.48555830722883725
1059727,111794,0.04247967244887703
1059728,105561,0.2
1059729,120816,1.0
1059729,120821,0.5
1059749,120816,0.0
1059750,120821,0.5833333333333334
1059750,120816,0.6470588235294118
1059751,120816,0.7142857142857143
1059751,120821,0.5555555555555556
1059753,120816,0.5
1059754,120821,1.0
1059755,120821,0.5
1059756,120816,1.0
1059757,120816,0.6842105263157895
1059757,120821,1.0
1059762,120816,0.5625
1059762,120821,1.0
1059763,120821,0.5
1059763,120816,0.8888888888888888
1059764,120816,0.2
1059765,120821,0.875
1059765,120816,0.5555555555555556
1059767,120821,1.0
1059767,120816,0.7142857142857143
1059770,120816,0.05555555555555555
1059776,120816,0.4564642239622039
1059779,120821,0.48668944003739256
1059780,120816,0.47976036443175224
1059785,120816,0.6666666666666666
1059789,120816,0.25925925925925924
1059790,120816,0.25
1059802,120816,1.0
1059803,120816,0.0
1059807,120816,0.3890027299439299
1059814,120816,0.0
1059819,106366,1.0
1059819,120816,0.5076196011722097
1059821,120816,0.5714285714285714
1059828,120816,0.5
1059835,120816,0.0
1059836,120816,1.0
1059838,120816,0.0
1059838,105561,0.6
1059838,120821,0.6666666666666666
1059849,120816,1.0
1059852,120816,0.0
1059855,120816,0.0
1059855,111794,0.0
1059862,120816,0.6666666666666666
1059874,120816,0.5454545454545454
1059876,120816,0.0
1059879,120816,0.0
1059879,120821,0.5714285714285714
1059881,120816,1.0
1059889,120816,0.0
1059889,120821,0.375
1059891,120816,0.0
1059902,106366,0.0
1059911,120816,0.32205301907263484
1059912,120816,0.23333333333333334
1059913,106023,0.3333333333333333
1059913,120816,0.6666666666666666
1059916,120816,0.0
1059921,120816,0.2
1059931,120816,0.5
1059936,120816,0.25
1059941,120816,0.6190476190476191
1059941,106023,0.49731398828564005
1059944,120816,0.5028847979998781
1059945,120816,0.0
1059946,120816,0.2857142857142857
1059949,111794,0.0
1059959,120816,0.5241725658032897
1059969,105561,0.3333333333333333
1059970,120816,0.5666666666666667
1059972,120816,0.0
1059976,120816,1.0
1059978,108091,0.5605504057917069
1059978,120821,0.5
1059983,120816,0.8
1059994,120816,0.5864850240388697
1060003,120821,0.5
1060003,120816,0.5
1060004,120816,0.5659343483052786
1060007,120816,0.0
1060019,120821,0.5668227546437347
1060019,120816,0.7692307692307693
1060021,120816,1.0
1060024,120816,0.375
1060031,120816,0.2
1060033,120816,1.0
1060039,120816,0.5
1060050,120816,1.0
1060051,120816,0.0
1060054,120816,0.5802410326620708
1060063,106023,0.4
1060063,120816,0.41935483870967744
1060066,120816,0.6666666666666666
1060068,120816,0.0
1060069,120816,0.4548087276271135
1060074,120816,0.3333333333333333
1060075,120816,0.0
1060087,120816,0.0
1060090,105561,1.0
1060095,105561,0.5615790281068712
1060097,120816,1.0
1060104,120816,0.43928306895521346
1060106,106020,0.14285714285714285
1060107,120816,0.6666666666666666
1060109,120823,0.0
1060114,120816,0.0
1060115,120816,0.25
1060116,106364,0.8333333333333334
1060116,120816,0.7
1060116,111794,0.0
1060117,120823,0.5
1060117,120816,0.45
1060118,120816,0.0
1060122,120816,0.7857142857142857
1060133,120816,0.5
1060139,120816,1.0
1060139,120821,0.625
1060141,120816,0.5454545454545454
1060141,120821,1.0
1060142,106364,0.6666666666666666
1060143,120821,0.6666666666666666
1060143,120816,0.34375
1060151,120821,0.4993623840863434
1060155,120816,0.0
1060155,120821,0.0
1060159,120816,0.4741997122226449
1060165,120816,0.6666666666666666
1060167,120816,1.0
1060168,120816,0.15
1060170,120816,0.35197165724538937
1060174,120821,1.0
1060180,120816,0.08333333333333333
1060183,120816,0.3525159361189542
1060185,105561,0.4916989583203056
1060207,108091,0.5036438752489943
1060208,120816,0.49878361278980365
1060210,120821,0.4942324953340233
1060210,120816,1.0
1060214,120816,0.0
1060218,120816,1.0
1060221,120816,0.3333333333333333
1060223,120816,0.5
1060226,120816,0.4600416298273461
1060235,120816,1.0
1060236,120816,0.0
1060241,120816,0.0
1060241,106020,0.49113173310082475
1060247,120816,1.0
1060250,106020,0.48422737277467387
1060254,120816,1.0
1060256,120816,0.0
1060258,120816,0.3333333333333333
1060268,120821,0.6666666666666666
1060268,120816,0.6
1060270,120816,0.5
1060273,120816,0.2222222222222222
1060274,120816,1.0
1060275,120816,0.75
1060276,120816,0.5833333333333334
1060278,120816,0.7
1060279,120816,0.45454545454545453
1060281,120816,0.43478260869565216
1060285,120821,1.0
1060285,120816,0.4230769230769231
1060286,120821,0.5640373288022996
1060292,120816,0.5
1060293,120816,0.4729704425332843
1060299,105561,1.0
1060299,120816,0.16666666666666666
1060301,106366,1.0
1060303,106366,0.5888127952053621
1060308,120816,0.46486106471691263
1060309,120816,0.2
1060315,120816,0.3333333333333333
1060317,105561,0.4
1060323,120816,0.0
1060325,106366,0.0
1060328,120816,0.0
1060329,120816,0.6666666666666666
1060329,111794,0.0
1060335,120816,0.0
1060339,120816,0.8571428571428571
1060341,120816,0.5
1060343,120816,1.0
1060343,120823,0.4811803886399548
1060348,120816,0.0
1060350,120816,1.0
1060360,120816,1.0
1060361,120816,0.5344956619118069
1060368,105561,1.0
1060388,120816,1.0
1060390,120816,0.5
1060391,120816,0.0
1060392,120821,0.3935663286235933
1060392,120816,0.36333194717539785
1060397,120816,0.5
1060397,106023,0.6666666666666666
1060403,120816,0.6666666666666666
1060410,120816,0.3181818181818182
1060414,120816,0.45454545454545453
1060428,120816,0.07142857142857142
1060433,120816,0.0
1060434,120816,0.25
1060436,120816,0.0
1060439,120816,0.14285714285714285
1060440,120816,0.0
1060441,120816,0.11398689478434368
1060456,120816,0.23809523809523808
1060458,120816,0.1111111111111111
1060459,120816,0.0
1060461,120816,0.0
1060469,120816,0.5
1060469,120821,0.0
1060476,105561,0.8
1060477,120816,0.4166666666666667
1060478,120816,0.25
1060492,120816,0.0
1060497,120816,0.0
1060498,120816,0.34375
1060500,120816,0.2963784774944298
1060503,120816,0.15625
1060510,111794,0.007674748673181174
1060511,120816,1.0
1060513,120816,0.42303186610272225
1060513,111794,0.0
1060515,120816,0.3533133312152019
1060523,120816,0.5
1060527,120816,0.4433577163397927
1060528,120816,1.0
1060536,120816,0.0
1060536,120821,0.7142857142857143
1060538,120816,0.3333333333333333
1060549,120816,1.0
1060551,120816,0.75
1060552,120816,0.474702150620642
1060552,120819,0.13333333333333333
1060557,120816,0.47474102869176354
1060559,120821,0.4919829034169638
1060563,120816,0.3333333333333333
1060565,120816,1.0
1060569,120816,0.8461538461538461
1060569,106366,0.3333333333333333
1060570,120816,0.717391304347826
1060571,120816,0.3333333333333333
1060574,120816,1.0
1060577,105561,0.6
1060578,120816,0.75
1060578,120821,0.5
1060584,120819,0.5170665417257727
1060584,120816,0.5220318833579561
1060588,120816,0.5
1060589,120816,0.6666666666666666
1060592,120816,1.0
1060592,120821,0.0
1060598,120816,0.49015632795852665
1060603,120821,0.4630806830320161
1060604,120816,0.0
1060606,120816,1.0
1060606,105561,0.525099463468057
1060607,120816,0.0
1060611,120816,0.0
1060618,120816,0.4880471444587299
1060620,120816,0.5
1060634,120816,0.35714285714285715
1060635,120816,0.40520573960640366
1060641,120816,0.3333333333333333
1060644,120823,0.5
1060646,120816,0.25
1060647,120816,0.5263157894736842
1060652,120816,0.5555555555555556
1060653,120816,0.6666666666666666
1060653,120823,0.36363636363636365
1060657,120816,0.5833333333333334
1060661,106023,0.5
1060663,120816,0.25
1060667,105561,0.0
1060670,111794,0.04904950554558386
1060671,106366,0.5336642487503028
1060671,120816,0.625
1060675,120816,1.0
1060684,120816,1.0
1060685,120821,1.0
1060687,120816,0.0
1060701,106366,0.5
1060713,120816,0.0
1060714,120816,1.0
1060715,120816,1.0
1060718,106366,0.25
1060732,120816,0.25
1060743,120816,0.0
1060745,106023,0.5
1060747,120816,0.610917128474505
1060753,120816,1.0
1060757,106023,0.5
1060761,106366,1.0
1060765,105561,1.0
1060768,120821,0.0
1060768,120816,0.8333333333333334
1060774,120816,0.3333333333333333
1060780,120816,0.47631605967489177
1060781,120816,0.5
1060791,120816,0.7
1060792,120816,0.0
1060804,120816,1.0
1060811,120821,0.589514109712217
1060814,120821,1.0
1060814,120816,0.8333333333333334
1060822,120816,0.5482054146824518
1060824,120816,0.4
1060828,106020,0.3966218382366005
1060831,120816,0.75
1060832,120816,0.5555555555555556
1060832,106364,1.0
1060834,120816,1.0
1060843,120816,0.4708379033313578
1060843,111794,0.026661579206728833
1060845,106023,0.0
1060845,120816,0.15384615384615385
1060848,120816,0.9523809523809523
1060848,111794,0.0
1060849,120816,1.0
1060850,120816,0.6403584911899848
1060853,120816,0.3333333333333333
1060860,120816,0.5992694604566059
1060863,120816,0.6
1060864,120816,0.7142857142857143
1060865,120816,0.6393824021878793
1060868,120816,0.6303204248312425
1060871,120816,1.0
1060875,120816,0.5782921258743007
1060877,120816,0.75
1060877,111794,0.04567140337754058
1060883,120816,0.5333333333333333
1060884,120816,0.5
1060890,120816,0.7142857142857143
1060893,120816,0.25
1060910,120816,0.5667989453620156
1060916,120816,1.0
1060920,120816,0.3333333333333333
1060925,120816,0.3333333333333333
1060929,120816,1.0
1060930,120816,0.5093825606845048
1060934,120816,0.0
1060935,120816,0.0
1060936,120816,0.38767966146344834
1060942,105561,0.75
1060951,120816,0.6536911078018064
1060954,120823,0.6666666666666666
1060963,120816,1.0
1060966,120816,0.2857142857142857
1060967,120816,0.2
1060967,120821,0.5490992339747277
1060971,120821,1.0
1060985,120816,0.4907360535279275
1060998,120816,0.0
1061000,120821,0.0
1061005,120816,0.4933476891937336
1061007,120816,0.4444444444444444
1061008,120816,0.4666666666666667
1061015,120816,1.0
1061019,120821,0.2
1061025,120816,0.0
1061025,120821,0.3333333333333333
1061034,120816,0.5781168262042439
97133,120816,0.5
1061604,120816,1.0
1061606,120816,0.10526315789473684
1061614,120816,0.14285714285714285
1061631,120816,0.125
1061633,120816,0.3333333333333333
1061635,105561,0.5
1061637,120816,0.7142857142857143
1061640,120821,0.25
1061658,120821,0.0
1062000,106366,0.3333333333333333
1062001,120816,0.125
1062004,120816,0.5
1062007,120816,1.0
1062010,120816,0.0
1062021,120816,0.75
1062022,120816,0.25
1062027,120816,0.16666666666666666
1062030,120816,0.25
1062035,120816,0.0
1062035,120821,0.32884609341841925
1062038,120819,0.0
1062044,120821,0.25
1062045,105561,0.75
1062049,120821,0.0
1062054,120816,0.0
1062054,105561,0.5
1062070,120816,0.46954037489199757
1062073,120816,0.36363636363636365
1062075,108091,1.0
1062075,120821,0.7333333333333333
1062075,120816,0.6666666666666666
1062078,120816,0.25
1062079,120821,1.0
1062090,120821,0.0
1062093,120816,0.25
1062094,120816,0.0
1062098,106366,0.0
1062098,120816,0.2857142857142857
1062111,120816,0.25
1062112,120816,0.42879335833472876
1062118,120816,0.0
1062124,120816,1.0
1062132,120821,0.6
1062137,120821,0.0
1062137,120816,0.6666666666666666
1062147,120816,0.3333333333333333
1062152,120816,0.4
1062206,120821,0.0
1062213,120816,1.0
1062213,120821,0.0
1062220,120816,0.09523809523809523
1062226,120821,0.25
1062232,120816,0.25
1062233,120816,0.5729672374283733
1062234,120816,1.0
1062238,120816,0.6533805570697007
1062240,120816,0.6784721232792535
1062243,120821,0.6666666666666666
1062246,106366,0.5
1062260,120816,0.5
1062260,111794,0.0
1062272,120816,1.0
1062273,120816,0.6666666666666666
1062273,106364,0.43275392324626244
1062280,120816,1.0
1062282,120819,0.0
1062302,120816,0.4507215017882767
1062308,105561,0.4
1062324,120816,0.0
1062357,120816,0.04
1062358,120816,0.0
1062363,120816,0.2631578947368421
1062364,120816,0.0
1062375,120816,0.30802737157715
1062391,120816,0.0
1062398,120816,0.375
1062408,120816,0.16666666666666666
1062414,120816,0.2222222222222222
1062418,105561,0.6666666666666666
1062421,120816,0.40928884616947797
1062422,120816,0.0
1062423,120816,0.9230769230769231
1062426,120816,0.0
1062429,120816,0.25
1062429,120821,0.30784336003260654
1062439,120816,0.3333333333333333
1062444,120816,0.03333333333333333
1062463,120816,0.0
1062469,120816,0.0
1062478,120816,0.0
1062496,106020,0.524146145855828
1062514,120816,0.08333333333333333
1062522,120816,0.058823529411764705
1062525,120816,0.5925925925925926
1062525,120821,0.38461538461538464
1062528,120816,0.23322066045022097
1062529,120816,0.10526315789473684
1062530,120816,0.1111111111111111
1062542,120816,0.16666666666666666
1062545,120816,0.2222222222222222
1062557,120816,0.26666666666666666
1062558,120816,0.3148954221039258
1062559,120821,0.25
1062561,120816,0.30898070920315646
1062571,120816,0.16666666666666666
1062575,120816,0.2700867743504521
1062583,120816,0.0
